Fonte; Local; Sexo; Raça-cor; Grau de instrução; Tipo de movimentação; Categoria; Amostra; Salário; Salário Fixo; Idade; Horas Contratuais; estoque; 
CAGEDMOV202201.txt ;  ;  ;  ;  ; Admissão por contrato trabalho prazo determinado ; Empregado - Aprendiz ; 8 ; 735,67 ; NaN ; 18 ; 25 ; 78488470 
CAGEDMOV202201.txt ;  ;  ;  ;  ; Admissão por contrato trabalho prazo determinado ; Empregado - Doméstico ; 0 ; NaN ; NaN ; NaN ; NaN ; 78488470 
CAGEDMOV202201.txt ;  ;  ;  ;  ; Admissão por contrato trabalho prazo determinado ; Empregado - Contrato a termo firmado nos termos da Lei 9.601/1998 ; 0 ; NaN ; NaN ; NaN ; NaN ; 78488470 
CAGEDMOV202201.txt ;  ;  ;  ;  ; Admissão por contrato trabalho prazo determinado ; Trabalhador temporário - Contrato nos termos da Lei 6.019/1974 ; 0 ; NaN ; NaN ; NaN ; NaN ; 78488470 
CAGEDMOV202201.txt ;  ;  ;  ;  ; Admissão por contrato trabalho prazo determinado ; Empregado - Contrato de trabalho Verde e Amarelo - sem acordo para antecipação mensal da multa rescisória do FGTS ; 0 ; NaN ; NaN ; NaN ; NaN ; 78488470 
CAGEDMOV202201.txt ;  ;  ;  ;  ; Admissão por contrato trabalho prazo determinado ; Empregado - Contrato de trabalho Verde e Amarelo - com acordo para antecipação mensal da multa rescisória do FGTS ; 0 ; NaN ; NaN ; NaN ; NaN ; 78488470 
CAGEDMOV202201.txt ;  ;  ;  ;  ; Admissão por contrato trabalho prazo determinado ; Empregado - Contrato de trabalho intermitente ; 0 ; NaN ; NaN ; NaN ; NaN ; 78488470 
CAGEDMOV202201.txt ;  ;  ;  ;  ; Admissão por contrato trabalho prazo determinado ; Não Identificado ; 1669 ; 2152,63 ; NaN ; 36 ; 38 ; 78488470 
CAGEDMOV202201.txt ;  ;  ;  ;  ; Desligamento por demissão sem justa causa ;  ; 751350 ; 2355,75 ; 1728,18 ; 34 ; 43 ; 78488470 
CAGEDMOV202201.txt ;  ;  ;  ;  ; Desligamento por demissão sem justa causa ; Empregado - Geral, inclusive o empregado público da administração direta ou indireta contratado pela CLT ; 728410 ; 2231,94 ; 1741,77 ; 34 ; 43 ; 78488470 
CAGEDMOV202201.txt ;  ;  ;  ;  ; Desligamento por demissão sem justa causa ; Empregado - Trabalhador rural por pequeno prazo da Lei 11.718/2008 ; 195 ; 1608,23 ; 1400,84 ; 38 ; 44 ; 78488470 
CAGEDMOV202201.txt ;  ;  ;  ;  ; Desligamento por demissão sem justa causa ; Empregado - Aprendiz ; 1377 ; 1558,93 ; 678,77 ; 19 ; 27 ; 78488470 
CAGEDMOV202201.txt ;  ;  ;  ;  ; Desligamento por demissão sem justa causa ; Empregado - Doméstico ; 0 ; NaN ; NaN ; NaN ; NaN ; 78488470 
CAGEDMOV202201.txt ;  ;  ;  ;  ; Desligamento por demissão sem justa causa ; Empregado - Contrato a termo firmado nos termos da Lei 9.601/1998 ; 4224 ; 3070,55 ; 2574,49 ; 39 ; 40 ; 78488470 
CAGEDMOV202201.txt ;  ;  ;  ;  ; Desligamento por demissão sem justa causa ; Trabalhador temporário - Contrato nos termos da Lei 6.019/1974 ; 3578 ; 1723,98 ; 1233,32 ; 30 ; 43 ; 78488470 
CAGEDMOV202201.txt ;  ;  ;  ;  ; Desligamento por demissão sem justa causa ; Empregado - Contrato de trabalho Verde e Amarelo - sem acordo para antecipação mensal da multa rescisória do FGTS ; 67 ; 1198,58 ; 1120,09 ; 22 ; 40 ; 78488470 
CAGEDMOV202201.txt ;  ;  ;  ;  ; Desligamento por demissão sem justa causa ; Empregado - Contrato de trabalho Verde e Amarelo - com acordo para antecipação mensal da multa rescisória do FGTS ; 14 ; 1291,82 ; 1291,82 ; 23 ; 44 ; 78488470 
CAGEDMOV202201.txt ;  ;  ;  ;  ; Desligamento por demissão sem justa causa ; Empregado - Contrato de trabalho intermitente ; 6933 ; 15852,55 ; 257,76 ; 34 ; 40 ; 78488470 
CAGEDMOV202201.txt ;  ;  ;  ;  ; Desligamento por demissão sem justa causa ; Não Identificado ; 6552 ; 1926,79 ; NaN ; 36 ; 41 ; 78488470 
CAGEDMOV202201.txt ;  ;  ;  ;  ; Desligamento por demissão com justa causa ;  ; 22143 ; 1844,69 ; 1442,30 ; 32 ; 42 ; 78488470 
CAGEDMOV202201.txt ;  ;  ;  ;  ; Desligamento por demissão com justa causa ; Empregado - Geral, inclusive o empregado público da administração direta ou indireta contratado pela CLT ; 21305 ; 1783,71 ; 1461,46 ; 32 ; 42 ; 78488470 
CAGEDMOV202201.txt ;  ;  ;  ;  ; Desligamento por demissão com justa causa ; Empregado - Trabalhador rural por pequeno prazo da Lei 11.718/2008 ; 1 ; 1100,00 ; 1100,00 ; 21 ; 44 ; 78488470 
CAGEDMOV202201.txt ;  ;  ;  ;  ; Desligamento por demissão com justa causa ; Empregado - Aprendiz ; 343 ; 1979,51 ; 570,15 ; 19 ; 25 ; 78488470 
CAGEDMOV202201.txt ;  ;  ;  ;  ; Desligamento por demissão com justa causa ; Empregado - Doméstico ; 0 ; NaN ; NaN ; NaN ; NaN ; 78488470 
CAGEDMOV202201.txt ;  ;  ;  ;  ; Desligamento por demissão com justa causa ; Empregado - Contrato a termo firmado nos termos da Lei 9.601/1998 ; 157 ; 7225,22 ; 1296,70 ; 30 ; 42 ; 78488470 
CAGEDMOV202201.txt ;  ;  ;  ;  ; Desligamento por demissão com justa causa ; Trabalhador temporário - Contrato nos termos da Lei 6.019/1974 ; 97 ; 1579,15 ; 1308,29 ; 30 ; 43 ; 78488470 
CAGEDMOV202201.txt ;  ;  ;  ;  ; Desligamento por demissão com justa causa ; Empregado - Contrato de trabalho Verde e Amarelo - sem acordo para antecipação mensal da multa rescisória do FGTS ; 2 ; 1221,57 ; 1221,57 ; 24 ; 38 ; 78488470 
CAGEDMOV202201.txt ;  ;  ;  ;  ; Desligamento por demissão com justa causa ; Empregado - Contrato de trabalho Verde e Amarelo - com acordo para antecipação mensal da multa rescisória do FGTS ; 1 ; 1029,00 ; 1029,00 ; 20 ; 36 ; 78488470 
CAGEDMOV202201.txt ;  ;  ;  ;  ; Desligamento por demissão com justa causa ; Empregado - Contrato de trabalho intermitente ; 59 ; 8487,88 ; 194,07 ; 34 ; 41 ; 78488470 
CAGEDMOV202201.txt ;  ;  ;  ;  ; Desligamento por demissão com justa causa ; Não Identificado ; 178 ; 2096,64 ; NaN ; 37 ; 40 ; 78488470 
CAGEDMOV202201.txt ;  ;  ;  ;  ; Culpa Recíproca ;  ; 1716 ; 1845,06 ; 1430,82 ; 29 ; 42 ; 78488470 
CAGEDMOV202201.txt ;  ;  ;  ;  ; Culpa Recíproca ; Empregado - Geral, inclusive o empregado público da administração direta ou indireta contratado pela CLT ; 1278 ; 2086,39 ; 1539,76 ; 30 ; 43 ; 78488470 
CAGEDMOV202201.txt ;  ;  ;  ;  ; Culpa Recíproca ; Empregado - Trabalhador rural por pequeno prazo da Lei 11.718/2008 ; 0 ; NaN ; NaN ; NaN ; NaN ; 78488470 
CAGEDMOV202201.txt ;  ;  ;  ;  ; Culpa Recíproca ; Empregado - Aprendiz ; 152 ; 798,06 ; 751,98 ; 19 ; 27 ; 78488470 
CAGEDMOV202201.txt ;  ;  ;  ;  ; Culpa Recíproca ; Empregado - Doméstico ; 0 ; NaN ; NaN ; NaN ; NaN ; 78488470 
CAGEDMOV202201.txt ;  ;  ;  ;  ; Culpa Recíproca ; Empregado - Contrato a termo firmado nos termos da Lei 9.601/1998 ; 8 ; 1262,77 ; 1262,77 ; 40 ; 44 ; 78488470 
CAGEDMOV202201.txt ;  ;  ;  ;  ; Culpa Recíproca ; Trabalhador temporário - Contrato nos termos da Lei 6.019/1974 ; 273 ; 1318,60 ; 1318,60 ; 28 ; 44 ; 78488470 
CAGEDMOV202201.txt ;  ;  ;  ;  ; Culpa Recíproca ; Empregado - Contrato de trabalho Verde e Amarelo - sem acordo para antecipação mensal da multa rescisória do FGTS ; 2 ; 1526,61 ; 1526,61 ; 21 ; 44 ; 78488470 
CAGEDMOV202201.txt ;  ;  ;  ;  ; Culpa Recíproca ; Empregado - Contrato de trabalho Verde e Amarelo - com acordo para antecipação mensal da multa rescisória do FGTS ; 0 ; NaN ; NaN ; NaN ; NaN ; 78488470 
CAGEDMOV202201.txt ;  ;  ;  ;  ; Culpa Recíproca ; Empregado - Contrato de trabalho intermitente ; 3 ; 1760,73 ; 8,00 ; 27 ; 44 ; 78488470 
CAGEDMOV202201.txt ;  ;  ;  ;  ; Culpa Recíproca ; Não Identificado ; 0 ; NaN ; NaN ; NaN ; NaN ; 78488470 
CAGEDMOV202201.txt ;  ;  ;  ;  ; Admissão por reintegração ;  ; 861 ; 2182,75 ; 1938,08 ; 32 ; 41 ; 78488470 
CAGEDMOV202201.txt ;  ;  ;  ;  ; Admissão por reintegração ; Empregado - Geral, inclusive o empregado público da administração direta ou indireta contratado pela CLT ; 755 ; 2263,91 ; 2079,02 ; 32 ; 41 ; 78488470 
CAGEDMOV202201.txt ;  ;  ;  ;  ; Admissão por reintegração ; Empregado - Trabalhador rural por pequeno prazo da Lei 11.718/2008 ; 0 ; NaN ; NaN ; NaN ; NaN ; 78488470 
CAGEDMOV202201.txt ;  ;  ;  ;  ; Admissão por reintegração ; Empregado - Aprendiz ; 8 ; 836,31 ; 836,31 ; 20 ; 24 ; 78488470 
CAGEDMOV202201.txt ;  ;  ;  ;  ; Admissão por reintegração ; Empregado - Doméstico ; 0 ; NaN ; NaN ; NaN ; NaN ; 78488470 
CAGEDMOV202201.txt ;  ;  ;  ;  ; Admissão por reintegração ; Empregado - Contrato a termo firmado nos termos da Lei 9.601/1998 ; 5 ; 1349,03 ; 1349,03 ; 29 ; 41 ; 78488470 
CAGEDMOV202201.txt ;  ;  ;  ;  ; Admissão por reintegração ; Trabalhador temporário - Contrato nos termos da Lei 6.019/1974 ; 73 ; 1530,20 ; 681,50 ; 31 ; 44 ; 78488470 
CAGEDMOV202201.txt ;  ;  ;  ;  ; Admissão por reintegração ; Empregado - Contrato de trabalho Verde e Amarelo - sem acordo para antecipação mensal da multa rescisória do FGTS ; 0 ; NaN ; NaN ; NaN ; NaN ; 78488470 
CAGEDMOV202201.txt ;  ;  ;  ;  ; Admissão por reintegração ; Empregado - Contrato de trabalho Verde e Amarelo - com acordo para antecipação mensal da multa rescisória do FGTS ; 0 ; NaN ; NaN ; NaN ; NaN ; 78488470 
CAGEDMOV202201.txt ;  ;  ;  ;  ; Admissão por reintegração ; Empregado - Contrato de trabalho intermitente ; 1 ; 1324,40 ; 6,02 ; 30 ; 44 ; 78488470 
CAGEDMOV202201.txt ;  ;  ;  ;  ; Admissão por reintegração ; Não Identificado ; 19 ; 2296,40 ; NaN ; 45 ; 38 ; 78488470 
CAGEDMOV202201.txt ;  ;  ;  ;  ; Desligamento a pedido ;  ; 544541 ; 26917,95 ; 26569,42 ; 31 ; 42 ; 78488470 
CAGEDMOV202201.txt ;  ;  ;  ;  ; Desligamento a pedido ; Empregado - Geral, inclusive o empregado público da administração direta ou indireta contratado pela CLT ; 508811 ; 28610,42 ; 28151,57 ; 32 ; 42 ; 78488470 
CAGEDMOV202201.txt ;  ;  ;  ;  ; Desligamento a pedido ; Empregado - Trabalhador rural por pequeno prazo da Lei 11.718/2008 ; 234 ; 1446,98 ; 1400,40 ; 33 ; 44 ; 78488470 
CAGEDMOV202201.txt ;  ;  ;  ;  ; Desligamento a pedido ; Empregado - Aprendiz ; 12394 ; 1251,89 ; 599,99 ; 19 ; 25 ; 78488470 
CAGEDMOV202201.txt ;  ;  ;  ;  ; Desligamento a pedido ; Empregado - Doméstico ; 0 ; NaN ; NaN ; NaN ; NaN ; 78488470 
CAGEDMOV202201.txt ;  ;  ;  ;  ; Desligamento a pedido ; Empregado - Contrato a termo firmado nos termos da Lei 9.601/1998 ; 2930 ; 2552,86 ; 2036,23 ; 31 ; 41 ; 78488470 
CAGEDMOV202201.txt ;  ;  ;  ;  ; Desligamento a pedido ; Trabalhador temporário - Contrato nos termos da Lei 6.019/1974 ; 7392 ; 1669,98 ; 1431,08 ; 31 ; 43 ; 78488470 
CAGEDMOV202201.txt ;  ;  ;  ;  ; Desligamento a pedido ; Empregado - Contrato de trabalho Verde e Amarelo - sem acordo para antecipação mensal da multa rescisória do FGTS ; 51 ; 1240,59 ; 1187,60 ; 22 ; 38 ; 78488470 
CAGEDMOV202201.txt ;  ;  ;  ;  ; Desligamento a pedido ; Empregado - Contrato de trabalho Verde e Amarelo - com acordo para antecipação mensal da multa rescisória do FGTS ; 15 ; 1158,73 ; 1158,73 ; 21 ; 40 ; 78488470 
CAGEDMOV202201.txt ;  ;  ;  ;  ; Desligamento a pedido ; Empregado - Contrato de trabalho intermitente ; 8321 ; 5998,03 ; 143,83 ; 32 ; 41 ; 78488470 
CAGEDMOV202201.txt ;  ;  ;  ;  ; Desligamento a pedido ; Não Identificado ; 4393 ; 3406,93 ; NaN ; 38 ; 38 ; 78488470 
CAGEDMOV202201.txt ;  ;  ;  ;  ; Término contrato trabalho prazo determinado ;  ; 274994 ; 2338,38 ; 1362,87 ; 30 ; 42 ; 78488470 
CAGEDMOV202201.txt ;  ;  ;  ;  ; Término contrato trabalho prazo determinado ; Empregado - Geral, inclusive o empregado público da administração direta ou indireta contratado pela CLT ; 190013 ; 1708,11 ; 1417,60 ; 31 ; 43 ; 78488470 
CAGEDMOV202201.txt ;  ;  ;  ;  ; Término contrato trabalho prazo determinado ; Empregado - Trabalhador rural por pequeno prazo da Lei 11.718/2008 ; 405 ; 1554,33 ; 1293,21 ; 33 ; 44 ; 78488470 
CAGEDMOV202201.txt ;  ;  ;  ;  ; Término contrato trabalho prazo determinado ; Empregado - Aprendiz ; 19611 ; 7198,23 ; 640,54 ; 19 ; 25 ; 78488470 
CAGEDMOV202201.txt ;  ;  ;  ;  ; Término contrato trabalho prazo determinado ; Empregado - Doméstico ; 0 ; NaN ; NaN ; NaN ; NaN ; 78488470 
CAGEDMOV202201.txt ;  ;  ;  ;  ; Término contrato trabalho prazo determinado ; Empregado - Contrato a termo firmado nos termos da Lei 9.601/1998 ; 7332 ; 10133,07 ; 1630,25 ; 33 ; 42 ; 78488470 
CAGEDMOV202201.txt ;  ;  ;  ;  ; Término contrato trabalho prazo determinado ; Trabalhador temporário - Contrato nos termos da Lei 6.019/1974 ; 55820 ; 1722,10 ; 1418,24 ; 30 ; 43 ; 78488470 
CAGEDMOV202201.txt ;  ;  ;  ;  ; Término contrato trabalho prazo determinado ; Empregado - Contrato de trabalho Verde e Amarelo - sem acordo para antecipação mensal da multa rescisória do FGTS ; 67 ; 1359,30 ; 1309,55 ; 22 ; 42 ; 78488470 
CAGEDMOV202201.txt ;  ;  ;  ;  ; Término contrato trabalho prazo determinado ; Empregado - Contrato de trabalho Verde e Amarelo - com acordo para antecipação mensal da multa rescisória do FGTS ; 20 ; 1247,08 ; 1247,08 ; 21 ; 41 ; 78488470 
CAGEDMOV202201.txt ;  ;  ;  ;  ; Término contrato trabalho prazo determinado ; Empregado - Contrato de trabalho intermitente ; 1035 ; 4590,21 ; 145,67 ; 34 ; 42 ; 78488470 
CAGEDMOV202201.txt ;  ;  ;  ;  ; Término contrato trabalho prazo determinado ; Não Identificado ; 691 ; 2015,53 ; NaN ; 36 ; 34 ; 78488470 
CAGEDMOV202201.txt ;  ;  ;  ;  ; Desligamento por Término de contrato ;  ; 1895 ; 2666,11 ; NaN ; 36 ; 38 ; 78488470 
CAGEDMOV202201.txt ;  ;  ;  ;  ; Desligamento por Término de contrato ; Empregado - Geral, inclusive o empregado público da administração direta ou indireta contratado pela CLT ; 0 ; NaN ; NaN ; NaN ; NaN ; 78488470 
CAGEDMOV202201.txt ;  ;  ;  ;  ; Desligamento por Término de contrato ; Empregado - Trabalhador rural por pequeno prazo da Lei 11.718/2008 ; 0 ; NaN ; NaN ; NaN ; NaN ; 78488470 
CAGEDMOV202201.txt ;  ;  ;  ;  ; Desligamento por Término de contrato ; Empregado - Aprendiz ; 19 ; 739,03 ; NaN ; 19 ; 21 ; 78488470 
CAGEDMOV202201.txt ;  ;  ;  ;  ; Desligamento por Término de contrato ; Empregado - Doméstico ; 0 ; NaN ; NaN ; NaN ; NaN ; 78488470 
CAGEDMOV202201.txt ;  ;  ;  ;  ; Desligamento por Término de contrato ; Empregado - Contrato a termo firmado nos termos da Lei 9.601/1998 ; 0 ; NaN ; NaN ; NaN ; NaN ; 78488470 
CAGEDMOV202201.txt ;  ;  ;  ;  ; Desligamento por Término de contrato ; Trabalhador temporário - Contrato nos termos da Lei 6.019/1974 ; 0 ; NaN ; NaN ; NaN ; NaN ; 78488470 
CAGEDMOV202201.txt ;  ;  ;  ;  ; Desligamento por Término de contrato ; Empregado - Contrato de trabalho Verde e Amarelo - sem acordo para antecipação mensal da multa rescisória do FGTS ; 0 ; NaN ; NaN ; NaN ; NaN ; 78488470 
CAGEDMOV202201.txt ;  ;  ;  ;  ; Desligamento por Término de contrato ; Empregado - Contrato de trabalho Verde e Amarelo - com acordo para antecipação mensal da multa rescisória do FGTS ; 0 ; NaN ; NaN ; NaN ; NaN ; 78488470 
CAGEDMOV202201.txt ;  ;  ;  ;  ; Desligamento por Término de contrato ; Empregado - Contrato de trabalho intermitente ; 0 ; NaN ; NaN ; NaN ; NaN ; 78488470 
CAGEDMOV202201.txt ;  ;  ;  ;  ; Desligamento por Término de contrato ; Não Identificado ; 1876 ; 2685,63 ; NaN ; 36 ; 38 ; 78488470 
CAGEDMOV202201.txt ;  ;  ;  ;  ; Desligamento por aposentadoria ;  ; 1583 ; 2775,69 ; 1669,92 ; 36 ; 41 ; 78488470 
CAGEDMOV202201.txt ;  ;  ;  ;  ; Desligamento por aposentadoria ; Empregado - Geral, inclusive o empregado público da administração direta ou indireta contratado pela CLT ; 1171 ; 3093,19 ; 1726,83 ; 33 ; 42 ; 78488470 
CAGEDMOV202201.txt ;  ;  ;  ;  ; Desligamento por aposentadoria ; Empregado - Trabalhador rural por pequeno prazo da Lei 11.718/2008 ; 0 ; NaN ; NaN ; NaN ; NaN ; 78488470 
CAGEDMOV202201.txt ;  ;  ;  ;  ; Desligamento por aposentadoria ; Empregado - Aprendiz ; 28 ; 746,41 ; 613,49 ; 19 ; 25 ; 78488470 
CAGEDMOV202201.txt ;  ;  ;  ;  ; Desligamento por aposentadoria ; Empregado - Doméstico ; 0 ; NaN ; NaN ; NaN ; NaN ; 78488470 
CAGEDMOV202201.txt ;  ;  ;  ;  ; Desligamento por aposentadoria ; Empregado - Contrato a termo firmado nos termos da Lei 9.601/1998 ; 173 ; 1709,68 ; 1557,01 ; 33 ; 43 ; 78488470 
CAGEDMOV202201.txt ;  ;  ;  ;  ; Desligamento por aposentadoria ; Trabalhador temporário - Contrato nos termos da Lei 6.019/1974 ; 9 ; 2440,92 ; 1010,26 ; 41 ; 40 ; 78488470 
CAGEDMOV202201.txt ;  ;  ;  ;  ; Desligamento por aposentadoria ; Empregado - Contrato de trabalho Verde e Amarelo - sem acordo para antecipação mensal da multa rescisória do FGTS ; 0 ; NaN ; NaN ; NaN ; NaN ; 78488470 
CAGEDMOV202201.txt ;  ;  ;  ;  ; Desligamento por aposentadoria ; Empregado - Contrato de trabalho Verde e Amarelo - com acordo para antecipação mensal da multa rescisória do FGTS ; 0 ; NaN ; NaN ; NaN ; NaN ; 78488470 
CAGEDMOV202201.txt ;  ;  ;  ;  ; Desligamento por aposentadoria ; Empregado - Contrato de trabalho intermitente ; 7 ; 1775,51 ; 15,23 ; 40 ; 38 ; 78488470 
CAGEDMOV202201.txt ;  ;  ;  ;  ; Desligamento por aposentadoria ; Não Identificado ; 195 ; 2157,55 ; NaN ; 62 ; 36 ; 78488470 
CAGEDMOV202201.txt ;  ;  ;  ;  ; Desligamento por morte ;  ; 5695 ; 3184,66 ; 1992,34 ; 48 ; 42 ; 78488470 
CAGEDMOV202201.txt ;  ;  ;  ;  ; Desligamento por morte ; Empregado - Geral, inclusive o empregado público da administração direta ou indireta contratado pela CLT ; 5452 ; 3142,47 ; 2006,93 ; 48 ; 43 ; 78488470 
CAGEDMOV202201.txt ;  ;  ;  ;  ; Desligamento por morte ; Empregado - Trabalhador rural por pequeno prazo da Lei 11.718/2008 ; 3 ; 1243,41 ; 1243,41 ; 61 ; 44 ; 78488470 
CAGEDMOV202201.txt ;  ;  ;  ;  ; Desligamento por morte ; Empregado - Aprendiz ; 28 ; 723,64 ; 603,01 ; 19 ; 24 ; 78488470 
